VMName,vCenter Name,Service Account used,Result
granite_clone_MXWTCSFS02,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISJUMP06,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISASPEN01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISNUC10,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISGSTEST2,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipbcrpap3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschipbnaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISRAPORC01,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
USCHISPCS,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXCHISASPIP21,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
SWEB01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISRSJUMP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
uschipbcrpap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSPRXY01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
BRSPOAPQ02,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISNUC03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISAZGW2,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CRIA-SAG-8,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPNARDS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISRAP7COL02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_USTULSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USPWISFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USPWISTS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISWIN10VM01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
uschissapbro1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USRFGENQAT01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstsprint01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
SQLSERVERTEST1-18MAY2023,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSWSUS,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPanoESX,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
Win_2019_Template_CHICAGO,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
uschisbapcap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISDLP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_USCHASFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISNUC08,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISRFGEN01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CHS-AC1-8_New,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTHYCPRD01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISRAMQ01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDENG01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPOSDB,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USBRWSAP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBRWSAP02_Old,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
wsinsql_Retired in CMDB,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USSSCSSPRT101,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,https://uschisvctr01.na.globalad.local:443/sdk invocation failed with "java.net.SocketTimeoutException: Read timed out" 
USSSCSTS02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
Win2K16_Template,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USARGSPRINT01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSASASPENWEB,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCIASPRINT01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCIASTS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
Win2019_Template_vanscoy,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
usbedsiotedge,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
WIN_2K16_TMP_1,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCIASJUMP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPSJSTS05,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,https://uschisvctr01.na.globalad.local:443/sdk invocation failed with "java.net.SocketTimeoutException: Read timed out" 
MXDTCSWSUS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSPRINT02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSHMI102,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USCIASTAPROOT01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPPASDCNA10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CALONSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBEDSTS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
Verdient-RDS,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSDLP04,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSCOLOS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CALONSEMPOWER,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USDROSPRINT01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBEDSLUBE01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPPASPRINT,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBRWSCCURE01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBEDSOptCon01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPPASTS12,https://uschisvctr01.na.globalad.local:443/sdk,,Error: Unknown Guest Family 
MXMTYSFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPTLSSPC01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CACARSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPTLSPRINT,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBRWSYM2,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
Mxptlsts05,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CAVANSTS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSASDCNA10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSASWSUS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USINSASP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSENGR101,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USSSCSHIST101,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
MXPTLSTS02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPPASBKMED1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CACARSAP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSTS03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USCIASDH01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCIASWSUS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBRWSPRINT01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPPASFS02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CACARELVIS,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CAVANSDHCP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSASPENWEB,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
Calonsfs01_Restore,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USSSCSHMI101,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USSSCSTS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPPASFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPTLSDCNA10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSPRODX01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CAVANSSECSYS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBRWSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CAVANSHAVER,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
CALONSMAGIC,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBEDSDCNA10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSETAP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSFTD101,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSASASPEN,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBRWSTS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USDROSAP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CAVANSSRTPRINT,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
usargsmeridian,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USSSCSLUBE01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCIASASPWEB,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCIASPI,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBEDSAPOPL01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSASAPP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSOEE,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
MXPSJSFS12,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CALONSASPEN_OLD - Do not power on - CHG0681363,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
nkcspc01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXDTCSFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCIAPVISION,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSHMI202,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
wsipoffice,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCIASASV01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBEDSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CRIA-FS2-8,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSETAP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPTLSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPTLSDBRIDGE,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPSJSDCNA10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CAVANSCAMSYS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,https://uschisvctr01.na.globalad.local:443/sdk invocation failed with "java.net.SocketTimeoutException: Read timed out" 
USSSCSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPSJSFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USDROSMWORKS,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSDC101,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
cacarswsus01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSSCCMDP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSMNTC101,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USSSCSECO01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
Calonsfs01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
calonswsus01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USDROSFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSAP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USARGCA4K01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSSCSHMI201,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
CACARSASPEN01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSDHCP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
wsappa,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
usargsiotedge,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
CAVANSASPCIMIO,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
MXPSJSTS03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USBRWSPRINT03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCIASSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSASAPP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CRIA-FS1-8-NE,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USDROSMASS,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSASCEM,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSAP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
vCLS-52cccb50-4dfc-4d98-9ded-4fc6472028f5,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSLEAPNA02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
vCLS-69fb4ab8-bd6b-4dee-9230-4143e40152ee,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSTAP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSAP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSWSUS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_MXPPASTSAP01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHILNXJUMP1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiqbsaap4,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSCITRIX01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipbnaap6,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISBKMST1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSCITRIX02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
UYMONNFEQ01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDT01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
uschisbsaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
vCLS-8e0ef1b5-d59f-40d0-bbdf-31226d357150,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISSFCORE2_old_do not Power On,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
BRSPOSAP24,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISAPHBKSTR1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISKOFAXAPP1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschivmwcgw1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiqbsaap6,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSSQLP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschitbsaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
BRSPOSAP36,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiqbapcap4,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschisccure,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USWSTSSPDBP4,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSSQLP03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipenaap4,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSAPPP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiqbsaap5,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISPLM01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSHZXSRV01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiqesaap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USIMPRVTAPRD02,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISPROXYFSSO,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipenaap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
BRSPOSAP14,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipenaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschisaprout1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschipbnaap7,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uswstssecscan01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschitesaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSADFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USIMPRVTAPRD01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISJUMP21,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipenaap3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
granite_clone_MXPTLSDBRIDGE,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
CPLIMSDB,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
