VMName,vCenter Name,Service Account used,Result
VMware vCenter Server Appliance,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469A0001P-ESRS,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469w0026n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469w0025n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469w0024n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0003P-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0001P-KMS,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0001P-PKI DO NOT POWER ON,https://n0469a0002p-vcsa.clarios.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
n0469l0067n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0084n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0044n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0021p-sat,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0076n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0092n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0002P-PKI,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469L0152N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0001P-DSO,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0071n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0002P-MON,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0074n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0003N-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0001P-NBU,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0061n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0036n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0004P-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0002N-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0048n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0003P-PKI,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0004N-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0109n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0001P-MON,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0003P-DSO,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0072n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0037n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0001P-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0004P-DSO,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0002P-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0001p-jmp,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0005P-DSO,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0089n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0001P-IAM,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0094n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0057n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469a0073p,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0069n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0032n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0087n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0126n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0022p-dso,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0004P-PKI,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0002P-DSO,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0001N-FLX,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0002P-IAM,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0059n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0118n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0085n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0035n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0023p-dso,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0004P-MON,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469a001p-cfm - DO NOT POWER ON,https://n0469a0002p-vcsa.clarios.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
N0469W0003P-MON,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0091n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469w0002n-atn,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469w0004n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469L0265N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469w0002n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0119n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0005N-JMP,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469w0005n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469w0001n-atn,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469L0259N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469w0009n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0006N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
n0469l0124n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0142n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0096n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469w0001n,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469L0264N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0257N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0002P-TSS,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
Windows2019_Old_BeforeAugPatching,https://n0469a0002p-vcsa.clarios.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
Windows2012R2_New,https://n0469a0002p-vcsa.clarios.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
N0469L0310P,https://n0469a0002p-vcsa.clarios.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
N0469L0309P,https://n0469a0002p-vcsa.clarios.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
n0469l0054n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0014n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0116n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0266N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0029n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0253N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0028n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0052n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0251N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0027n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0038n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0254N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0276P,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0102n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0024n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0101n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0033n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0313N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0010n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0022n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0097N-RETIRED05252023-185204,https://n0469a0002p-vcsa.clarios.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
n0469l0046n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0025n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0267N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0263P,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469a0273n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0082n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0249N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0252N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0042n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0278P,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0013n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469L0310N,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
n0469l0040n,https://n0469a0002p-vcsa.clarios.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0036N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0050N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0057P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0054N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0032N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0077P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0056N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0057N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0063N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0072P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0029N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0074P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0071P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0059N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0076P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0030N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0056P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0027N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0058N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0055P-RETIRED02222023-193541,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0055N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Failed to authenticate with the guest operating system using the supplied credentials. 
N0469W0051N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0059P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0049N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0073P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0075P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0058P,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0060N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0054P-RETIRED02222023-192728,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0028N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0031N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
N0469W0033N,https://n0469a0002p-vcsa.clarios.com:443/sdk,ap_svc_dsolclsa@clarios.com,Authentication Passed
