VMName,vCenter Name,Service Account used,Result
ZZRHEL7TEST1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Authentication Passed
ZZTESTORACLE7A,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Authentication Passed
ZZTESTR204323,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Authentication Passed
ZZTESTDD2012,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ZZTESTPROD005,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ZZBBWIN1601,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ZZTESTJMP2022,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ZZLINUX9,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Authentication Passed
AFTMDSOTSTJMP01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ZZWIN2016JMP,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
ZZDEV2022JMP,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
DSOTESTING1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCM2019TST,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ZZWIN2016SH,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
ZZAPPPUP001,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Authentication Passed
ZZTESTAPR23,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Authentication Passed
DSOTESTING02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
DSOSQLTEST01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMNFCDC01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMNFCDC02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGLNXECCD03,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
hygftclnxtest01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGLFSTACKAPP02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGLFSTACKAPP01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGLNXTCPLM02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCLNKMGR02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
HYGFTCLNXREPO02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGFTCLNXNEXPOSE01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGLNXECCD02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
hygftclnxoem,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGMDMIDQD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCLNKMGR01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
HYGLNXTCPLMWEB01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGLNXMAPP01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
aftcrshinydev,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGLNXTCPLM01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGLNXTCPLMWEB02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMMON03,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMMON02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMMON01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMWSUS01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCLNPRXY02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGFTCESRS1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
AFTCLNPRXY01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
hygcldftcvr01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
hygcldftcsrm01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMSMFA04,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSMFA03,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSMFA01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSARS01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCMSMFA02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMJMPSRVDCMI,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMJMPSVRWIN1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMJMPSRV01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,undefined    VMTool status: guestToolsNotRunning 
AFTCMVMCNVRTR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMJMPSRVMFA,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMJMP2201,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMJMPSRV02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,A general system error occurred: vix error codes = 
AFTCMSDJMPSRV01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMJMP2202,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMTM1WP,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCICCDV,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMAUDITNEW,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMVRTFS01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AGMMCONNP1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMSSRPR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMIDQDBP1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMCDF02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMCGWEB,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
APMFLE02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMWEB01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMCG8PR2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGMDMHUBP1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGIDQP1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
ACMPDC02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMSQL01A,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
ACMFLTPR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,A specified parameter was not correct:  
ACMINFOSECAGT,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMEPOSQL01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMAGILEDR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMIICSEASTP1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMINFOSECAGP02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMBISQL1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGLNXESIEM01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Authentication Passed
AFTCMSQL02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGMDMHUBDBQ1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMSALOO,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMHYCH,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
hyglnxcrwebprd01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMPSWMGR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMREVAL01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMIIS01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMREVAL,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
ACMAMSQLC2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AMMPRODSQL02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMDESKA,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSQL28,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMEPOAH,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMFLOW2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCTM1TEST,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
ACMWWRPI,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,A general system error occurred: vix error codes = 
AFTCRSHINYPROD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
ACMCGAPP2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Failed to authenticate with the guest operating system using the supplied credentials. 
ACMCGMAIL,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCTM1WEB,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSQLPR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
NA9HYPCMAP,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGLNXECCD01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMNMHGEXTSTP,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGIDQDBQ1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMWEB02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMTM1PR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSQL01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMFLOW01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMMDMHUBDBP1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMBISQL2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMARCPR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSQL212,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMPCMSVR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMPWRBI,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
ACMWWRP2012,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMDLRCRMDB,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCSQLDV,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMAMWEBC2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMWBVPR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMQLOGP,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMPDC01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMWBVPR2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMCOGEP,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMGDCPRD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,A general system error occurred: vix error codes = 
ACMCGCUBE,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMINDYSOFT01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AMMPRODSQL,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMGDCQA1-old,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,A general system error occurred: vix error codes = 
ACMBIGTWY,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMVVSVR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMGDCPRD01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMWOMPROD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Failed to authenticate with the guest operating system using the supplied credentials. 
ACMSALOO01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMWSSQL2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGMDMHUBQ1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
ACMGDCQA1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCWBVDV,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMCOE01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMMPCPR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMNAS01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
NA9HYPCMDB,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMDESKA,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMNETPRE,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMGBFTP2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSQLDSHBRD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCARCDV,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMICCPR,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMKARDEX01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AAMCOE02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMWWRPI01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
HYGIDQQ1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
HYGMDMHUBD1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
ACMEXEC01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMDVDBP2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMSQL06A,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AGMMCONND1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCRINLNXP01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
ACMOCALATE,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMINDYSOFT,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
ACMCGSQL2,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMDC2201,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
hyglxjump01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMDC2205,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
hyglnxjump02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCLVSCANENG,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMPRTG01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMDC02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCMSDUAA01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCMDC2203,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMEXTDC02,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMPSWMGR01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMSAFEQ,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMDC01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCMDC2206,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
Nuvfil01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCLBMCADDM,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
AFTCMKMS01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMTRUSVR1,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMDC2204,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMEXTDC01,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
AFTCMDC2202,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Authentication Passed
Template-FTC-W2K12-STD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
AFTCMTSTDSO11,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
Template-FTC-W2K22-STD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
Template-FTC-W2K19-STD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
Template-FTC-W2K16-STD,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
Rhel7.9-02-03-2021,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
OracleLinux8-template,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
RHEL-8-Template,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
OracleLinux7-Template,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
Ubuntu-20-template,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
Ubuntu-22-Template,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
Ubuntu-18-Template,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
Win2016-Plain,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,svc_dsolclsa@global.nmhg.corp,Failed to authenticate with the guest operating system using the supplied credentials. 
Win2019-Plain,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
Win2022-Plain,https://hygcldftcvc01.dellcldmgmt.com:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
